image_file;annotation;IoU;Dice
sa_223764.jpg;135661072;0.7804474815386225;0.8766868886962927
sa_223764.jpg;135661080;0.7331606217614681;0.8460388639759572
sa_223764.jpg;135661092;0.6701030927834821;0.8024691358024526
sa_223764.jpg;135661093;0.687120485778182;0.814548209888221
sa_223764.jpg;135661099;0.8076923076921597;0.8936170212765052
sa_223764.jpg;135661100;0.5840643274853374;0.7374250115366526
sa_223764.jpg;135661101;0.7894736842104296;0.8823529411764102
sa_223764.jpg;135661129;0.809999999999595;0.8950276243091451
sa_223764.jpg;135661138;0.246972754793132;0.3961157191988591
sa_223764.jpg;135661139;0.6395939086293875;0.7801857585138916
sa_223764.jpg;135661141;0.7755074606801885;0.87356147789218
sa_223764.jpg;135661143;0.7818831942788103;0.8775919732440884
sa_223764.jpg;135661238;0.5241596638655384;0.6878015161957203
sa_223764.jpg;135661239;0.6877413127412796;0.8149842722333196
sa_223764.jpg;135661241;0.7948977014397375;0.8857303687024924
sa_223765.jpg;121194569;0.6530236510409198;0.7900959561343318
sa_223765.jpg;121194580;0.8062678062675765;0.8927444794951273
sa_223765.jpg;121194585;0.7904263877715099;0.8829476522129792
sa_223766.jpg;880393662;0.7056451612900381;0.8274231678485042
sa_223766.jpg;880393668;0.7914691943124211;0.8835978835976499
sa_223766.jpg;880393683;0.702702702702228;0.825396825396498
sa_223766.jpg;880393713;0.5854671576603555;0.7385421449212717
sa_223766.jpg;880393731;0.7679900744415921;0.8687719298245004
sa_223766.jpg;880393732;0.8138297872339807;0.8973607038122791
sa_223767.jpg;1196127121;0.789850212385406;0.8825880589557721
sa_223767.jpg;1196127123;0.7501251376514129;0.8572245738473834
sa_223767.jpg;1196127141;0.6850393700784705;0.8130841121493427
sa_223767.jpg;1196127146;0.7502770594754063;0.857323765301797
sa_223767.jpg;1196127176;0.3957377222134283;0.5670660266827902
sa_223767.jpg;1196127179;0.7766048502139579;0.8742572667415951
sa_223767.jpg;1196127181;0.6657214686622992;0.7993190712693691
sa_223767.jpg;1196127182;0.7755834829442054;0.8736097067744314
sa_223767.jpg;1196127190;0.8097643097641734;0.8948837209301492
sa_223767.jpg;1196127196;0.7001710863986014;0.8236477987421177
sa_223767.jpg;1196127217;0.7852193995380933;0.8796895213453994
sa_223767.jpg;1196127226;0.8095926729332173;0.8947789025039838
sa_223767.jpg;1196127227;0.777125445897735;0.8745870447037141
sa_223767.jpg;1196127229;0.2984581497797302;0.459711620016957
sa_223767.jpg;1196127241;0.6752641392168839;0.8061584121684139
sa_223768.jpg;1090515215;0.7569573283857594;0.8616684266102574
sa_223768.jpg;1090515225;0.785132382892017;0.8796349115801232
sa_223768.jpg;1090515227;0.7760314341845234;0.8738938053096378
sa_223768.jpg;1090515233;0.7988197424892275;0.8881598568445903
sa_223768.jpg;1090515241;0.63757294759474;0.7786803617282569
sa_223770.jpg;958399476;0.6147113471096979;0.7613885270702028
sa_223770.jpg;958399487;0.7325769854132506;0.8456501403180279
sa_223770.jpg;958399488;0.6703333897444539;0.802634245187434
sa_223770.jpg;958399489;0.7447926805528373;0.8537320093718526
sa_223770.jpg;958399492;0.7169732441471272;0.8351594838081121
sa_223770.jpg;958399493;0.79729729729723;0.8872180451127403
sa_223770.jpg;958399499;0.7512201615050105;0.8579391421115283
sa_223770.jpg;958399506;0.2124625232963287;0.3504644790483184
sa_223770.jpg;958399526;0.6592267835790889;0.7946192649531397
sa_223770.jpg;958399527;0.7758776458440838;0.8737962862022571
sa_223770.jpg;958399533;0.771789473684178;0.871197718631158
sa_223770.jpg;958399539;0.5317901234567737;0.694338101954449
sa_223770.jpg;958399540;0.6753246753244999;0.8062015503874719
sa_223770.jpg;958399547;0.4380389376374581;0.6092170749661461
sa_223772.jpg;215398768;0.7666666666663473;0.8679245283016821
sa_223772.jpg;215398780;0.8140495867766914;0.8974943052390777
sa_223772.jpg;215398786;0.7836538461534694;0.8787061994606796
sa_223772.jpg;215398799;0.7545582047684776;0.8601119104715539
sa_223772.jpg;215398804;0.7827715355802312;0.8781512605040173
sa_223772.jpg;215398808;0.7303664921464057;0.8441754916791461
sa_223772.jpg;215398839;0.7626774847868636;0.8653624856155505
